ID,Year,Player,Pos,Height,Experience,Weight,BMI,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,AST/TOV,STL/TOV,TOV,PF,PTS
22867,2015,Steven Adams,C,210,1,114.75,26.02040816,21,OKC,70,67,1771,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,,1.9,2.2,4.1,0.111,,-1.4,1.8,0.4,1.1,217,399,0.544,0,2,0,217,397,0.547,0.544,103,205,0.502,199,324,523,66,38,86,0.67,0.38,99,222,537
23474,2015,T.J. Warren,SF,,,,,21,PHO,40,1,614,14,0.551,0.098,0.089,7.3,7.9,7.6,6.6,1.5,1.1,10.8,17.8,,0.7,0.4,1.1,0.085,,-1,-1.1,-2.1,0,113,214,0.528,5,21,0.238,108,193,0.56,0.54,14,19,0.737,41,44,85,25,18,9,0.93,0.67,27,51,245
23080,2015,Taj Gibson,PF,202.5,5,101.25,24.69135802,29,CHI,62,17,1692,16.1,0.545,0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,,2.7,2.1,4.8,0.137,,-0.6,1.1,0.6,1.1,254,506,0.502,0,0,,254,506,0.502,0.502,132,184,0.717,162,234,396,71,36,75,0.92,0.47,77,162,640
22921,2015,Tarik Black,C,202.5,R,112.5,27.43484225,23,TOT,63,39,1196,14.7,0.583,0.004,0.432,12.8,21.4,17,5.6,0.8,1.6,12.9,13.8,,2.2,0.9,3.1,0.124,,-1,-0.6,-1.6,0.1,157,273,0.575,0,1,0,157,272,0.577,0.575,65,118,0.551,142,226,368,42,19,24,0.88,0.4,48,158,379
23342,2015,Tayshaun Prince,SF,202.5,12,95.4,23.26474623,34,TOT,58,16,1397,12,0.504,0.167,0.162,4.1,12.8,8.3,10.3,1.1,0.9,7.5,15,,1.3,1.2,2.5,0.086,,-1.5,0.1,-1.3,0.2,177,402,0.44,31,67,0.463,146,335,0.436,0.479,49,65,0.754,52,158,210,93,29,16,2.66,0.83,35,55,434
23179,2015,Terrence Jones,PF,202.5,2,113.4,27.65432099,23,HOU,33,24,889,18.3,0.567,0.124,0.314,9.7,17.6,13.7,6.9,1,5.2,9.8,18.4,,1.7,1.3,3,0.16,,-0.6,1.9,1.3,0.7,158,299,0.528,13,37,0.351,145,262,0.553,0.55,57,94,0.606,78,142,220,36,18,59,0.97,0.49,37,78,386
23374,2015,Terrence Ross,SF,197.5,2,92.7,23.76542221,23,TOR,82,61,2092,11.2,0.519,0.518,0.074,1.8,10.7,6.2,6.5,1.3,1,8.1,18.3,,1.3,1,2.4,0.054,,0.2,-1.8,-1.6,0.2,309,753,0.41,145,390,0.372,164,363,0.452,0.507,44,56,0.786,32,194,226,86,53,25,1.25,0.77,69,136,807
23385,2015,Thabo Sefolosha,SF,197.5,8,99,25.38054799,30,ATL,52,7,976,13.8,0.506,0.313,0.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,,0.8,1.7,2.5,0.121,,-1.2,2.5,1.3,0.8,104,249,0.418,25,78,0.321,79,171,0.462,0.468,45,58,0.776,53,170,223,75,53,21,1.97,1.4,38,67,278
23511,2015,Thaddeus Young,PF,,,,,26,TOT,76,68,2434,15.7,0.507,0.119,0.207,5.8,13.5,9.6,12.4,2.6,0.8,10,21.5,,1.6,1.4,3.1,0.061,,0.2,-0.3,-0.1,1.2,451,968,0.466,38,115,0.33,413,853,0.484,0.486,131,200,0.655,127,284,411,173,124,25,1.48,1.06,117,171,1071
23367,2015,Thomas Robinson,PF,,,,,23,TOT,54,4,798,15.3,0.502,0.008,0.408,12.6,28.6,20.5,7.6,2,1.9,16.1,20.2,,0,1.4,1.5,0.089,,-3.8,1.1,-2.7,-0.1,126,260,0.485,0,2,0,126,258,0.488,0.485,56,106,0.528,95,208,303,33,32,20,0.56,0.54,59,104,308
23419,2015,Tiago Splitter,C,207.5,4,110.25,25.60603861,30,SAS,52,35,1030,18.9,0.601,0,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,,2.3,1.7,4,0.189,,0.8,2.4,3.3,1.4,169,303,0.558,0,0,,169,303,0.558,0.558,90,120,0.75,91,161,252,78,35,37,1.3,0.58,60,103,428
23038,2015,Tim Duncan,C,207.5,17,112.5,26.12861083,38,SAS,77,77,2227,22.6,0.56,0.009,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,,4.9,4.7,9.6,0.207,,0.8,4.7,5.5,4.2,419,819,0.512,2,7,0.286,417,812,0.514,0.513,230,311,0.74,170,534,704,230,63,151,1.76,0.48,131,165,1070
23061,2015,Tim Frazier,PG,182.5,R,76.5,22.96866204,24,TOT,11,3,239,8.1,0.406,0.279,0.344,2.6,10.2,6.3,39.4,1.7,0,26.2,17.5,,-0.3,0.2,-0.1,-0.017,,-4.9,-2.4,-7.3,-0.3,21,61,0.344,5,17,0.294,16,44,0.364,0.385,10,21,0.476,6,22,28,60,8,0,2.4,0.32,25,26,57
23113,2015,Tim Hardaway,SG,195,1,92.25,24.26035503,22,NYK,70,30,1681,12.1,0.512,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,,0.8,0,0.8,0.023,,0.1,-4.2,-4.1,-0.9,279,717,0.389,121,354,0.342,158,363,0.435,0.474,125,156,0.801,12,144,156,127,20,14,1.55,0.24,82,119,804
23275,2015,Timofey Mozgov,C,202.5,3,105.75,25.78875171,28,TOT,81,80,2045,16.6,0.594,0.011,0.382,11,21.4,16.1,4.3,0.8,3.7,14.9,16.9,,3.5,2.2,5.7,0.133,,-1.2,0.8,-0.4,0.8,314,566,0.555,2,6,0.333,312,560,0.557,0.557,155,216,0.718,203,388,591,55,33,97,1.82,0.86,116,227,785
23119,2015,Tobias Harris,SF,202.5,3,105.75,25.78875171,22,ORL,68,63,2369,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,,3,1.8,4.8,0.098,,0.4,-0.7,-0.3,1,442,949,0.466,87,239,0.364,355,710,0.5,0.512,193,245,0.788,73,357,430,124,69,36,1.08,0.6,115,134,1164
23027,2015,Toney Douglas,SG,185,5,87.75,25.63915267,28,NOP,12,0,177,11.2,0.45,0.353,0.255,1.3,12.8,7.1,20,3.3,1.7,15,17.2,,0,0.2,0.2,0.046,,-2.1,0.8,-1.3,0,19,51,0.373,5,18,0.278,14,33,0.424,0.422,8,13,0.615,2,20,22,24,11,4,2.4,1.1,10,20,51
22877,2015,Tony Allen,SG,190,10,95.85,26.55124654,33,MEM,63,41,1648,14.6,0.528,0.064,0.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,,0.9,3.2,4.1,0.119,,-0.4,3.7,3.3,2.2,225,455,0.495,10,29,0.345,215,426,0.505,0.505,79,126,0.627,103,177,280,86,129,30,1,1.5,86,166,539
23309,2015,Tony Parker,PG,185,13,83.25,24.32432432,32,SAS,68,68,1953,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,,2.4,1.7,4.1,0.1,,0.2,-2.2,-2,0,404,832,0.486,38,89,0.427,366,743,0.493,0.508,130,166,0.783,15,114,129,335,44,2,2.3,0.3,146,108,976
23417,2015,Tony Snell,SF,197.5,1,90,23.07322544,23,CHI,72,22,1412,10.2,0.55,0.531,0.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,,1.2,1.2,2.4,0.082,,-0.6,-0.9,-1.5,0.2,159,371,0.429,73,197,0.371,86,174,0.494,0.527,44,55,0.8,31,145,176,62,32,11,1.29,0.67,48,86,435
23508,2015,Tony Wroten,PG,,,,,21,PHI,30,15,895,14.9,0.494,0.327,0.415,2.5,8.1,5.2,34.9,2.7,0.7,18,30.5,,-0.6,0.9,0.3,0.014,,0.3,-1.8,-1.5,0.1,175,434,0.403,37,142,0.261,138,292,0.473,0.446,120,180,0.667,22,64,86,157,48,8,1.39,0.43,113,72,507
23279,2015,Toure' Murry,SG-PG,192.5,1,87.75,23.68021589,25,TOT,5,0,18,1.1,0.51,0,0.4,6.4,0,3.1,8.3,2.8,0,40.5,24.9,,-0.1,0,-0.1,-0.171,,-10,-1.2,-11.2,0,2,5,0.4,0,0,,2,5,0.4,0.4,2,2,1,1,0,1,1,1,0,0.25,0.25,4,2,6
23477,2015,Travis Wear,SF,,,,,24,NYK,51,1,672,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,,-0.5,0.2,-0.3,-0.02,,-4.5,-1.6,-6.1,-0.7,84,209,0.402,11,30,0.367,73,179,0.408,0.428,20,26,0.769,31,75,106,40,15,11,1.14,0.43,35,55,199
22890,2015,Trevor Ariza,SF,200,10,96.75,24.1875,29,HOU,82,82,2930,12.7,0.539,0.61,0.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,,2.7,3.9,6.6,0.108,,0.6,1.3,1.9,2.9,366,910,0.402,194,555,0.35,172,355,0.485,0.509,122,143,0.853,77,382,459,209,152,17,1.48,1.08,141,186,1048
22931,2015,Trevor Booker,PF,200,4,102.6,25.65,27,UTA,79,5,1564,15.3,0.536,0.181,0.319,10.3,19,14.7,9,1.5,2.1,14.3,18.1,,1.7,1.9,3.6,0.11,,-0.6,0.7,0.2,0.9,226,464,0.487,29,84,0.345,197,380,0.518,0.518,86,148,0.581,139,258,397,83,43,41,0.94,0.49,88,144,567
22949,2015,Trey Burke,PG,182.5,1,85.95,25.80596735,22,UTA,76,43,2288,12.6,0.455,0.388,0.144,1.6,8.7,5.2,25,1.5,0.5,10.4,23.9,,0.8,1.6,2.4,0.05,,0,-1.9,-1.9,0.1,370,1005,0.368,124,390,0.318,246,615,0.4,0.43,109,145,0.752,31,173,204,328,65,15,2.65,0.52,124,119,973
23447,2015,Tristan Thompson,PF,,,,,23,CLE,82,15,2194,15.6,0.58,0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14,,4.7,2.1,6.8,0.148,,-0.3,-0.3,-0.6,0.8,267,488,0.547,0,0,,267,488,0.547,0.547,159,248,0.641,274,383,657,39,34,61,0.47,0.41,83,189,693
23002,2015,Troy Daniels,SG,190,1,92.25,25.55401662,23,TOT,47,0,397,9.6,0.515,0.715,0.079,2.2,7.2,4.7,9.2,0.8,0.2,10.5,21.3,,0.1,0.1,0.2,0.022,,-0.3,-4.6,-4.9,-0.3,61,165,0.37,43,118,0.364,18,47,0.383,0.5,11,13,0.846,8,25,33,22,6,1,1.1,0.3,20,40,176
23204,2015,Ty Lawson,PG,177.5,5,87.75,27.85161674,27,DEN,75,75,2665,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43,1.7,0.3,14.6,20.6,,6,1,7,0.126,,2.7,-2.1,0.5,1.7,404,926,0.436,70,205,0.341,334,721,0.463,0.474,265,363,0.73,42,192,234,720,92,9,3.89,0.5,185,128,1143
23045,2015,Tyler Ennis,PG,187.5,R,87.3,24.832,20,TOT,33,1,411,7.3,0.411,0.299,0.049,1.9,7.7,4.8,27.3,2.2,1,22.2,20.6,,-0.8,0.5,-0.3,-0.04,,-5.2,-1.5,-6.7,-0.5,52,144,0.361,12,43,0.279,40,101,0.396,0.403,5,7,0.714,7,28,35,73,18,5,1.74,0.43,42,36,121
23112,2015,Tyler Hansbrough,PF,202.5,5,112.5,27.43484225,29,TOR,74,8,1058,13.3,0.597,0.042,0.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,,2.6,0.9,3.4,0.156,,0.1,-0.5,-0.5,0.4,86,165,0.521,1,7,0.143,85,158,0.538,0.524,97,139,0.698,106,159,265,21,30,15,1.05,1.5,20,141,270
23174,2015,Tyler Johnson,SG,190,R,83.7,23.18559557,22,MIA,32,2,603,12,0.506,0.287,0.281,2.9,13.1,8.1,11.3,2.9,1.3,13.8,17,,0.1,0.7,0.8,0.06,,-1.8,0.7,-1.1,0.1,70,167,0.419,18,48,0.375,52,119,0.437,0.473,32,47,0.681,14,67,81,42,33,9,1.4,1.1,30,42,190
23515,2015,Tyler Zeller,C,,,,,25,BOS,82,59,1731,18.9,0.594,0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,,4.5,2,6.5,0.179,,0.4,0.4,0.9,1.2,340,619,0.549,0,0,,340,619,0.549,0.549,153,186,0.823,146,319,465,113,18,52,1.49,0.24,76,205,833
23050,2015,Tyreke Evans,SG,195,5,99,26.03550296,25,NOP,79,76,2690,17.7,0.508,0.195,0.25,3.5,14.1,8.8,32.7,2,1,16,26.1,,2.4,2.2,4.6,0.082,,1.7,0.1,1.9,2.6,521,1165,0.447,69,227,0.304,452,938,0.482,0.477,202,291,0.694,82,334,416,521,100,37,2.12,0.41,246,198,1313
23443,2015,Tyrus Thomas,PF,,,,,28,MEM,2,0,7,31.4,1.064,0,2,0,0,0,22.5,0,0,0,12.3,,0.1,0,0.1,0.477,,6.8,-8.5,-1.6,0,1,1,1,0,0,,1,1,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,4
22971,2015,Tyson Chandler,C,212.5,13,108,23.91695502,32,DAL,75,75,2286,20.1,0.697,0,0.584,14.1,27.4,20.7,5.3,0.9,3.2,16,12.8,,7.2,3.1,10.3,0.216,,1.9,2.3,4.2,3.6,293,440,0.666,0,0,,293,440,0.666,0.666,185,257,0.72,294,570,864,84,42,91,0.8,0.4,105,169,771
23120,2015,Udonis Haslem,PF,200,11,105.75,26.4375,34,MIA,62,25,995,10.6,0.488,0.042,0.268,8.8,22.1,15.6,7.4,1.1,1.1,13.3,14.6,,0.4,1,1.4,0.066,,-3.3,-0.1,-3.4,-0.4,107,239,0.448,2,10,0.2,105,229,0.459,0.452,45,64,0.703,71,187,258,46,21,13,1.12,0.51,41,113,261
22927,2015,Vander Blue,SG,190,1,90,24.93074792,22,LAL,2,1,74,4,0.342,0.333,0.167,2.9,10.9,6.7,16.8,2.1,0,15.7,23,,-0.3,0,-0.2,-0.156,,-6,-2.5,-8.5,-0.1,9,30,0.3,2,10,0.2,7,20,0.35,0.333,2,5,0.4,2,7,9,8,3,0,1.33,0.5,6,4,22
22980,2015,Victor Claver,SF,202.5,2,100.8,24.58161866,26,POR,10,0,76,9.2,0.6,0.55,0,4.3,23.5,14.1,1.9,0.7,0.9,16.7,14.1,,0,0.1,0.1,0.086,,-2.9,-1.3,-4.2,0,9,20,0.45,6,11,0.545,3,9,0.333,0.6,0,0,,3,17,20,1,1,1,0.25,0.25,4,12,24
23302,2015,Victor Oladipo,SG,190,1,94.5,26.17728532,22,ORL,72,71,2573,15.9,0.527,0.228,0.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,,1.5,2,3.5,0.065,,0.5,-0.5,0,1.3,473,1086,0.436,84,248,0.339,389,838,0.464,0.474,262,320,0.819,51,251,302,295,120,19,1.45,0.59,204,187,1292
22965,2015,Vince Carter,SG,195,16,99,26.03550296,38,MEM,66,1,1091,9.6,0.445,0.571,0.14,2.8,11.1,7,11.1,2.1,1.1,9.1,19.9,,-0.5,1.4,1,0.043,,-1.1,-0.3,-1.4,0.2,135,406,0.333,69,232,0.297,66,174,0.379,0.417,45,57,0.789,27,106,133,79,43,14,1.84,1,43,102,384
23042,2015,Wayne Ellington,SG,190,5,90,24.93074792,27,LAL,65,36,1675,11.6,0.504,0.394,0.104,2,12.3,6.9,10.2,1,0.1,7.2,18.5,,1.1,0.1,1.2,0.034,,-0.4,-2.6,-3,-0.4,254,617,0.412,90,243,0.37,164,374,0.439,0.485,52,64,0.813,31,179,210,105,33,2,2.1,0.66,50,77,650
23175,2015,Wesley Johnson,SF,197.5,4,96.75,24.80371735,27,LAL,76,59,2245,11.1,0.509,0.375,0.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,,1,0.7,1.7,0.037,,-0.9,-0.6,-1.5,0.3,286,691,0.414,91,259,0.351,195,432,0.451,0.48,90,112,0.804,67,252,319,124,59,45,1.43,0.68,87,162,753
23232,2015,Wesley Matthews,SG,192.5,5,99,26.716141,28,POR,60,60,2024,16.1,0.586,0.592,0.193,2.1,9.5,5.9,10.8,1.9,0.4,9,19.8,,4,2.2,6.2,0.147,,3.8,0.1,3.9,3,337,752,0.448,173,445,0.389,164,307,0.534,0.563,109,145,0.752,38,184,222,139,77,10,1.72,0.95,81,132,956
22905,2015,Will Barton,SG,195,2,78.75,20.71005917,24,TOT,58,0,983,13.6,0.503,0.241,0.266,2.8,15.3,8.9,13,2.5,1.5,13.4,20.2,,0.2,1.1,1.3,0.063,,-1.7,1.1,-0.6,0.3,150,353,0.425,23,85,0.271,127,268,0.474,0.458,74,94,0.787,26,136,162,81,48,19,1.33,0.79,61,70,397
22955,2015,Will Bynum,SG,180,7,83.25,25.69444444,32,WAS,7,0,67,4.8,0.336,0.29,0.129,3.4,6.6,5,42.2,0.8,1.2,19.6,27.6,,-0.2,0.1,-0.2,-0.132,,-5.8,-3.3,-9.1,-0.1,10,31,0.323,0,9,0,10,22,0.455,0.323,2,4,0.5,2,4,6,18,1,1,2.25,0.13,8,9,22
22973,2015,Will Cherry,PG,180,R,83.25,25.69444444,23,CLE,8,0,69,5.8,0.347,0.474,0.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,,-0.1,0.1,0,-0.021,,-4.4,0.7,-3.7,0,5,19,0.263,2,9,0.222,3,10,0.3,0.316,3,6,0.5,1,4,5,8,6,1,2,1.5,4,10,15
23102,2015,Willie Green,SG,190,11,90,24.93074792,33,ORL,52,2,951,7.9,0.477,0.395,0.111,1.6,7.9,4.7,10.9,1.4,0.4,13,17.6,,-0.4,0.4,-0.1,-0.003,,-2.8,-2.1,-4.9,-0.7,118,306,0.386,42,121,0.347,76,185,0.411,0.454,28,34,0.824,14,65,79,68,26,5,1.42,0.54,48,81,306
22972,2015,Wilson Chandler,SF,200,7,101.25,25.3125,27,DEN,78,75,2471,13.2,0.523,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,,2.1,1.5,3.6,0.071,,0.5,-0.4,0.2,1.3,418,975,0.429,139,406,0.342,279,569,0.49,0.5,110,142,0.775,96,379,475,134,58,29,1.22,0.53,110,231,1085
23126,2015,Xavier Henry,SF,195,4,99,26.03550296,23,LAL,9,0,86,4.9,0.424,0,1.846,2.5,2.7,2.6,4.8,1.8,0,11.3,13.7,,-0.1,0,-0.1,-0.03,,-5.5,-2.4,-7.9,-0.1,3,13,0.231,0,0,,3,13,0.231,0.231,14,24,0.583,2,2,4,3,3,0,1,1,3,6,20
23203,2015,Zach LaVine,PG,192.5,R,85.05,22.95159386,19,MIN,77,40,1902,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24,1.4,0.4,20.4,22,,-0.7,0,-0.7,-0.018,,-1.7,-2.7,-4.5,-1.2,286,677,0.422,57,167,0.341,229,510,0.449,0.465,149,177,0.842,27,187,214,276,54,10,1.43,0.28,193,158,778
23351,2015,Zach Randolph,PF,202.5,13,117,28.53223594,33,MEM,71,71,2304,19.5,0.538,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,,3.4,3.8,7.2,0.149,,0.4,1.1,1.5,2,454,932,0.487,7,20,0.35,447,912,0.49,0.491,228,298,0.765,225,522,747,153,69,14,0.98,0.44,156,175,1143
23305,2015,Zaza Pachulia,C,207.5,11,121.5,28.2188997,30,MIL,73,45,1730,15.6,0.506,0.006,0.302,13.1,19.9,16.5,16.2,2.4,1,18.2,19.1,,1.3,2.9,4.2,0.116,,-0.9,2.2,1.4,1.5,240,529,0.454,0,3,0,240,526,0.456,0.454,126,160,0.788,197,303,500,178,80,21,1.34,0.6,133,170,606
23032,2015,Zoran Dragic,SG,192.5,R,90,24.28740091,25,TOT,16,1,75,8.2,0.435,0.467,0.167,7.8,4.6,6.2,11.2,1.4,0,13.4,22.9,,-0.1,0,-0.1,-0.042,,-2.5,-4,-6.5,-0.1,11,30,0.367,3,14,0.214,8,16,0.5,0.417,3,5,0.6,5,3,8,5,2,0,1,0.4,5,6,28
